2023-04-01-20-50: T_epoch: 1 |loss 36.977887 | hm_loss 6.303326 | wh_loss 19.950341 | off_loss 0.263595 | id_loss 8.154228 | time 6.583333 | 
2023-04-02-00-36: T_epoch: 38 |loss 0.863038 | hm_loss 0.099561 | wh_loss 2.069347 | off_loss 0.224736 | id_loss 1.383966 | time 5.833333 | 
2023-04-02-00-42: T_epoch: 39 |loss 0.855535 | hm_loss 0.110904 | wh_loss 2.025576 | off_loss 0.225395 | id_loss 1.341097 | time 5.833333 | 
2023-04-02-00-42: V_epoch: 39 |loss 9.394990 | hm_loss 3.810383 | wh_loss 5.639168 | off_loss 0.263483 | id_loss 19.077961 | time 0.683333 | 
2023-04-02-00-48: T_epoch: 40 |loss 0.826612 | hm_loss 0.098086 | wh_loss 2.002080 | off_loss 0.222492 | id_loss 1.294062 | time 5.800000 | 
2023-04-02-00-54: T_epoch: 41 |loss 0.817965 | hm_loss 0.093612 | wh_loss 1.973051 | off_loss 0.223867 | id_loss 1.283524 | time 5.833333 | 
2023-04-02-01-00: T_epoch: 42 |loss 0.804336 | hm_loss 0.089463 | wh_loss 1.981893 | off_loss 0.223977 | id_loss 1.249459 | time 5.866667 | 
2023-04-02-01-01: V_epoch: 42 |loss 9.495429 | hm_loss 3.958192 | wh_loss 5.443748 | off_loss 0.266305 | id_loss 18.757044 | time 0.750000 | 
2023-04-02-01-06: T_epoch: 43 |loss 0.778082 | hm_loss 0.086695 | wh_loss 1.958952 | off_loss 0.223025 | id_loss 1.181858 | time 5.833333 | 
2023-04-02-01-12: T_epoch: 44 |loss 0.766855 | hm_loss 0.084341 | wh_loss 1.888669 | off_loss 0.221525 | id_loss 1.176981 | time 5.700000 | 
2023-04-02-01-18: T_epoch: 45 |loss 0.766739 | hm_loss 0.086621 | wh_loss 1.920292 | off_loss 0.220604 | id_loss 1.168308 | time 5.883333 | 
2023-04-02-01-19: V_epoch: 45 |loss 10.397905 | hm_loss 4.551392 | wh_loss 5.456532 | off_loss 0.267069 | id_loss 19.769787 | time 0.666667 | 
2023-04-02-01-25: T_epoch: 46 |loss 0.749702 | hm_loss 0.082899 | wh_loss 1.907920 | off_loss 0.221914 | id_loss 1.126034 | time 5.816667 | 
2023-04-02-01-30: T_epoch: 47 |loss 0.735822 | hm_loss 0.080275 | wh_loss 1.876884 | off_loss 0.220336 | id_loss 1.104102 | time 5.833333 | 
2023-04-02-01-36: T_epoch: 48 |loss 0.715063 | hm_loss 0.077362 | wh_loss 1.848759 | off_loss 0.218521 | id_loss 1.061096 | time 5.800000 | 
2023-04-02-01-37: V_epoch: 48 |loss 10.294289 | hm_loss 4.411516 | wh_loss 5.817187 | off_loss 0.268526 | id_loss 19.273736 | time 0.716667 | 
2023-04-02-01-43: T_epoch: 49 |loss 0.713478 | hm_loss 0.073854 | wh_loss 1.859003 | off_loss 0.219748 | id_loss 1.063600 | time 5.850000 | 
2023-04-02-01-49: T_epoch: 50 |loss 0.700507 | hm_loss 0.073796 | wh_loss 1.811064 | off_loss 0.218178 | id_loss 1.043329 | time 5.750000 | 
2023-04-02-01-54: T_epoch: 51 |loss 0.679857 | hm_loss 0.070037 | wh_loss 1.791682 | off_loss 0.218292 | id_loss 0.994774 | time 5.833333 | 
2023-04-02-01-55: V_epoch: 51 |loss 10.750873 | hm_loss 4.705508 | wh_loss 5.763325 | off_loss 0.271271 | id_loss 19.655939 | time 0.683333 | 
2023-04-02-02-01: T_epoch: 52 |loss 0.674304 | hm_loss 0.065957 | wh_loss 1.765179 | off_loss 0.215358 | id_loss 1.002994 | time 5.833333 | 
2023-04-02-02-07: T_epoch: 53 |loss 0.666467 | hm_loss 0.063515 | wh_loss 1.741951 | off_loss 0.215509 | id_loss 0.990724 | time 5.766667 | 
2023-04-02-02-13: T_epoch: 54 |loss 0.660596 | hm_loss 0.059131 | wh_loss 1.764183 | off_loss 0.216712 | id_loss 0.975120 | time 5.916667 | 
2023-04-02-02-13: V_epoch: 54 |loss 10.909310 | hm_loss 4.735135 | wh_loss 5.838679 | off_loss 0.275169 | id_loss 20.001929 | time 0.716667 | 
2023-04-02-02-19: T_epoch: 55 |loss 0.654856 | hm_loss 0.061523 | wh_loss 1.732318 | off_loss 0.215104 | id_loss 0.963761 | time 5.750000 | 
2023-04-02-02-25: T_epoch: 56 |loss 0.658845 | hm_loss 0.063621 | wh_loss 1.729187 | off_loss 0.216635 | id_loss 0.968255 | time 5.866667 | 
2023-04-02-02-31: T_epoch: 57 |loss 0.664542 | hm_loss 0.060973 | wh_loss 1.742701 | off_loss 0.214861 | id_loss 0.994911 | time 5.850000 | 
2023-04-02-02-32: V_epoch: 57 |loss 10.766795 | hm_loss 4.652890 | wh_loss 5.666062 | off_loss 0.274351 | id_loss 19.763459 | time 0.700000 | 
2023-04-02-02-38: T_epoch: 58 |loss 0.658529 | hm_loss 0.061659 | wh_loss 1.737173 | off_loss 0.216039 | id_loss 0.972935 | time 5.850000 | 
2023-04-02-02-43: T_epoch: 59 |loss 0.649465 | hm_loss 0.062455 | wh_loss 1.725290 | off_loss 0.214931 | id_loss 0.948717 | time 5.783333 | 
2023-04-02-02-49: T_epoch: 60 |loss 0.654118 | hm_loss 0.060445 | wh_loss 1.750096 | off_loss 0.215429 | id_loss 0.961458 | time 5.866667 | 
2023-04-02-02-50: V_epoch: 60 |loss 10.844711 | hm_loss 4.606782 | wh_loss 5.801693 | off_loss 0.274365 | id_loss 20.045326 | time 0.733333 | 
2023-04-02-02-56: T_epoch: 61 |loss 0.647612 | hm_loss 0.060425 | wh_loss 1.728500 | off_loss 0.216694 | id_loss 0.943835 | time 5.866667 | 
2023-04-02-03-02: T_epoch: 62 |loss 0.645206 | hm_loss 0.060424 | wh_loss 1.714855 | off_loss 0.214500 | id_loss 0.946152 | time 5.783333 | 
2023-04-02-03-08: T_epoch: 63 |loss 0.657127 | hm_loss 0.065788 | wh_loss 1.752544 | off_loss 0.215454 | id_loss 0.957883 | time 5.916667 | 
2023-04-02-03-08: V_epoch: 63 |loss 10.509876 | hm_loss 4.545252 | wh_loss 5.852524 | off_loss 0.274075 | id_loss 19.085782 | time 0.700000 | 
2023-04-02-03-14: T_epoch: 64 |loss 0.643871 | hm_loss 0.061528 | wh_loss 1.724594 | off_loss 0.214025 | id_loss 0.938839 | time 5.866667 | 
2023-04-02-03-20: T_epoch: 65 |loss 0.638609 | hm_loss 0.058660 | wh_loss 1.699206 | off_loss 0.214372 | id_loss 0.936091 | time 5.800000 | 
2023-04-02-03-26: T_epoch: 66 |loss 0.620549 | hm_loss 0.055070 | wh_loss 1.710930 | off_loss 0.214155 | id_loss 0.886628 | time 5.866667 | 
2023-04-02-03-27: V_epoch: 66 |loss 10.723610 | hm_loss 4.520074 | wh_loss 5.813318 | off_loss 0.274451 | id_loss 19.785009 | time 0.700000 | 
2023-04-02-03-32: T_epoch: 67 |loss 0.641078 | hm_loss 0.061290 | wh_loss 1.725466 | off_loss 0.215019 | id_loss 0.929552 | time 5.816667 | 
2023-04-02-03-38: T_epoch: 68 |loss 0.635201 | hm_loss 0.061290 | wh_loss 1.706701 | off_loss 0.213512 | id_loss 0.920491 | time 5.766667 | 
2023-04-02-03-44: T_epoch: 69 |loss 0.631297 | hm_loss 0.061261 | wh_loss 1.705213 | off_loss 0.212377 | id_loss 0.912232 | time 5.866667 | 
2023-04-02-03-45: V_epoch: 69 |loss 10.833036 | hm_loss 4.707999 | wh_loss 5.846415 | off_loss 0.272217 | id_loss 19.582080 | time 0.716667 | 
2023-04-02-03-51: T_epoch: 70 |loss 0.624678 | hm_loss 0.057015 | wh_loss 1.698519 | off_loss 0.213862 | id_loss 0.901011 | time 5.783333 | 
2023-04-02-03-56: T_epoch: 71 |loss 0.625422 | hm_loss 0.056382 | wh_loss 1.689741 | off_loss 0.213719 | id_loss 0.908037 | time 5.800000 | 
2023-04-02-04-02: T_epoch: 72 |loss 0.620637 | hm_loss 0.056896 | wh_loss 1.679778 | off_loss 0.213812 | id_loss 0.894063 | time 5.816667 | 
2023-04-02-04-03: V_epoch: 72 |loss 10.864222 | hm_loss 4.633723 | wh_loss 5.808946 | off_loss 0.279096 | id_loss 19.846128 | time 0.683333 | 
2023-04-02-04-09: T_epoch: 73 |loss 0.629783 | hm_loss 0.054991 | wh_loss 1.714013 | off_loss 0.212644 | id_loss 0.921983 | time 5.916667 | 
2023-04-02-04-15: T_epoch: 74 |loss 0.604347 | hm_loss 0.053384 | wh_loss 1.688183 | off_loss 0.212610 | id_loss 0.853105 | time 5.816667 | 
2023-04-02-04-21: T_epoch: 75 |loss 0.614527 | hm_loss 0.053209 | wh_loss 1.694563 | off_loss 0.213167 | id_loss 0.882522 | time 5.833333 | 
2023-04-02-04-21: V_epoch: 75 |loss 10.802686 | hm_loss 4.736417 | wh_loss 5.778724 | off_loss 0.276716 | id_loss 19.391515 | time 0.683333 | 
2023-04-02-04-27: T_epoch: 76 |loss 0.625853 | hm_loss 0.054728 | wh_loss 1.709013 | off_loss 0.212936 | id_loss 0.911040 | time 5.916667 | 
2023-04-02-04-33: T_epoch: 77 |loss 0.624085 | hm_loss 0.054723 | wh_loss 1.690940 | off_loss 0.213019 | id_loss 0.910086 | time 5.883333 | 
2023-04-02-04-39: T_epoch: 78 |loss 0.618487 | hm_loss 0.057910 | wh_loss 1.703166 | off_loss 0.213589 | id_loss 0.879450 | time 5.883333 | 
2023-04-02-04-40: V_epoch: 78 |loss 10.833407 | hm_loss 4.882650 | wh_loss 5.848124 | off_loss 0.281131 | id_loss 19.068791 | time 0.700000 | 
2023-04-02-04-46: T_epoch: 79 |loss 0.622870 | hm_loss 0.057709 | wh_loss 1.703748 | off_loss 0.212989 | id_loss 0.895252 | time 5.850000 | 
2023-04-02-04-52: T_epoch: 80 |loss 0.627507 | hm_loss 0.063332 | wh_loss 1.726607 | off_loss 0.214029 | id_loss 0.886388 | time 5.916667 | 
2023-04-02-04-57: T_epoch: 81 |loss 0.628408 | hm_loss 0.057791 | wh_loss 1.698824 | off_loss 0.213749 | id_loss 0.911878 | time 5.833333 | 
2023-04-02-04-58: V_epoch: 81 |loss 10.878301 | hm_loss 5.076926 | wh_loss 5.892711 | off_loss 0.276049 | id_loss 18.695868 | time 0.716667 | 
2023-04-02-05-04: T_epoch: 82 |loss 0.616859 | hm_loss 0.050434 | wh_loss 1.698268 | off_loss 0.212400 | id_loss 0.898636 | time 6.033333 | 
2023-04-02-05-10: T_epoch: 83 |loss 0.618238 | hm_loss 0.057820 | wh_loss 1.695109 | off_loss 0.212419 | id_loss 0.884411 | time 5.866667 | 
2023-04-02-05-16: T_epoch: 84 |loss 0.617885 | hm_loss 0.057290 | wh_loss 1.671504 | off_loss 0.213930 | id_loss 0.886988 | time 5.816667 | 
2023-04-02-05-17: V_epoch: 84 |loss 10.981627 | hm_loss 5.036014 | wh_loss 5.885921 | off_loss 0.269201 | id_loss 19.142686 | time 0.716667 | 
2023-04-02-05-22: T_epoch: 85 |loss 0.613569 | hm_loss 0.054562 | wh_loss 1.692886 | off_loss 0.214050 | id_loss 0.874713 | time 5.866667 | 
2023-04-02-05-28: T_epoch: 86 |loss 0.626668 | hm_loss 0.057722 | wh_loss 1.720720 | off_loss 0.213710 | id_loss 0.901242 | time 5.816667 | 
2023-04-02-05-34: T_epoch: 87 |loss 0.624504 | hm_loss 0.056444 | wh_loss 1.708878 | off_loss 0.212399 | id_loss 0.904413 | time 5.816667 | 
2023-04-02-05-35: V_epoch: 87 |loss 11.200480 | hm_loss 5.250920 | wh_loss 5.933837 | off_loss 0.276538 | id_loss 19.228863 | time 0.733333 | 
2023-04-02-05-41: T_epoch: 88 |loss 0.613630 | hm_loss 0.053510 | wh_loss 1.713604 | off_loss 0.214230 | id_loss 0.871942 | time 5.933333 | 
2023-04-02-05-47: T_epoch: 89 |loss 0.612808 | hm_loss 0.054049 | wh_loss 1.674971 | off_loss 0.213975 | id_loss 0.878827 | time 5.816667 | 
2023-04-02-05-53: T_epoch: 90 |loss 0.622812 | hm_loss 0.054924 | wh_loss 1.701542 | off_loss 0.214110 | id_loss 0.900706 | time 5.833333 | 
2023-04-02-05-53: V_epoch: 90 |loss 11.286339 | hm_loss 5.276396 | wh_loss 5.741111 | off_loss 0.277027 | id_loss 19.475666 | time 0.700000 | 
2023-04-02-05-59: T_epoch: 91 |loss 0.623609 | hm_loss 0.054484 | wh_loss 1.695442 | off_loss 0.213775 | id_loss 0.906911 | time 5.766667 | 
2023-04-02-06-05: T_epoch: 92 |loss 0.612724 | hm_loss 0.056597 | wh_loss 1.697350 | off_loss 0.212114 | id_loss 0.871066 | time 5.833333 | 
2023-04-02-06-11: T_epoch: 93 |loss 0.616924 | hm_loss 0.057832 | wh_loss 1.713380 | off_loss 0.213600 | id_loss 0.872971 | time 5.883333 | 
2023-04-02-06-12: V_epoch: 93 |loss 11.180107 | hm_loss 5.270495 | wh_loss 6.015055 | off_loss 0.276555 | id_loss 19.080942 | time 0.700000 | 
2023-04-02-06-17: T_epoch: 94 |loss 0.616581 | hm_loss 0.057473 | wh_loss 1.695548 | off_loss 0.213399 | id_loss 0.878116 | time 5.833333 | 
2023-04-02-06-23: T_epoch: 95 |loss 0.611777 | hm_loss 0.054112 | wh_loss 1.666638 | off_loss 0.213224 | id_loss 0.879967 | time 5.766667 | 
2023-04-02-06-29: T_epoch: 96 |loss 0.615493 | hm_loss 0.055166 | wh_loss 1.703983 | off_loss 0.213344 | id_loss 0.878810 | time 5.850000 | 
2023-04-02-06-30: V_epoch: 96 |loss 11.223653 | hm_loss 5.339165 | wh_loss 6.122318 | off_loss 0.272768 | id_loss 19.013635 | time 0.716667 | 
2023-04-02-06-36: T_epoch: 97 |loss 0.613446 | hm_loss 0.054534 | wh_loss 1.691999 | off_loss 0.213348 | id_loss 0.877241 | time 5.816667 | 
2023-04-02-06-42: T_epoch: 98 |loss 0.622175 | hm_loss 0.056238 | wh_loss 1.695289 | off_loss 0.213866 | id_loss 0.898027 | time 5.900000 | 
2023-04-02-06-47: T_epoch: 99 |loss 0.612262 | hm_loss 0.054308 | wh_loss 1.711507 | off_loss 0.213318 | id_loss 0.869193 | time 5.816667 | 
2023-04-02-06-48: V_epoch: 99 |loss 11.430526 | hm_loss 5.295664 | wh_loss 6.153156 | off_loss 0.275690 | id_loss 19.756640 | time 0.716667 | 
2023-04-02-06-54: T_epoch: 100 |loss 0.616871 | hm_loss 0.053720 | wh_loss 1.705261 | off_loss 0.212792 | id_loss 0.888306 | time 5.816667 | 
2023-04-02-07-00: T_epoch: 101 |loss 0.615001 | hm_loss 0.053245 | wh_loss 1.723825 | off_loss 0.215094 | id_loss 0.872814 | time 6.100000 | 
2023-04-02-07-06: T_epoch: 102 |loss 0.610044 | hm_loss 0.054423 | wh_loss 1.709703 | off_loss 0.212181 | id_loss 0.865576 | time 5.850000 | 
2023-04-02-07-07: V_epoch: 102 |loss 11.440944 | hm_loss 5.216022 | wh_loss 6.111162 | off_loss 0.279598 | id_loss 19.993769 | time 0.700000 | 
2023-04-02-07-12: T_epoch: 103 |loss 0.604022 | hm_loss 0.050863 | wh_loss 1.675178 | off_loss 0.213264 | id_loss 0.862301 | time 5.800000 | 
2023-04-02-07-18: T_epoch: 104 |loss 0.611522 | hm_loss 0.052692 | wh_loss 1.690712 | off_loss 0.212149 | id_loss 0.879969 | time 5.900000 | 
2023-04-02-07-24: T_epoch: 105 |loss 0.611324 | hm_loss 0.053744 | wh_loss 1.682435 | off_loss 0.213904 | id_loss 0.874213 | time 5.766667 | 
2023-04-02-07-25: V_epoch: 105 |loss 11.831234 | hm_loss 5.421112 | wh_loss 6.128743 | off_loss 0.273372 | id_loss 20.686785 | time 0.716667 | 
2023-04-02-07-31: T_epoch: 106 |loss 0.610735 | hm_loss 0.051165 | wh_loss 1.709376 | off_loss 0.211233 | id_loss 0.879140 | time 5.816667 | 
2023-04-02-07-37: T_epoch: 107 |loss 0.617237 | hm_loss 0.055274 | wh_loss 1.720954 | off_loss 0.214849 | id_loss 0.876283 | time 5.950000 | 
2023-04-02-07-43: T_epoch: 108 |loss 0.611651 | hm_loss 0.052722 | wh_loss 1.678103 | off_loss 0.213016 | id_loss 0.881588 | time 5.850000 | 
2023-04-02-07-43: V_epoch: 108 |loss 11.645600 | hm_loss 5.581421 | wh_loss 6.270943 | off_loss 0.281801 | id_loss 19.617163 | time 0.700000 | 
2023-04-02-07-49: T_epoch: 109 |loss 0.606318 | hm_loss 0.053655 | wh_loss 1.695071 | off_loss 0.213924 | id_loss 0.855607 | time 5.816667 | 
2023-04-02-07-55: T_epoch: 110 |loss 0.611237 | hm_loss 0.054057 | wh_loss 1.716569 | off_loss 0.212995 | id_loss 0.866854 | time 5.916667 | 
2023-04-02-08-01: T_epoch: 111 |loss 0.605875 | hm_loss 0.053310 | wh_loss 1.695520 | off_loss 0.211428 | id_loss 0.861694 | time 5.833333 | 
2023-04-02-08-02: V_epoch: 111 |loss 12.041705 | hm_loss 5.725017 | wh_loss 6.327383 | off_loss 0.273236 | id_loss 20.485443 | time 0.733333 | 
2023-04-02-08-07: T_epoch: 112 |loss 0.612955 | hm_loss 0.055391 | wh_loss 1.714716 | off_loss 0.212011 | id_loss 0.871943 | time 5.866667 | 
2023-04-02-08-13: T_epoch: 113 |loss 0.607853 | hm_loss 0.056301 | wh_loss 1.703121 | off_loss 0.212614 | id_loss 0.855059 | time 5.916667 | 
2023-04-02-08-19: T_epoch: 114 |loss 0.603354 | hm_loss 0.051771 | wh_loss 1.677193 | off_loss 0.213546 | id_loss 0.857268 | time 5.833333 | 
2023-04-02-08-20: V_epoch: 114 |loss 11.609606 | hm_loss 5.409477 | wh_loss 6.176535 | off_loss 0.278771 | id_loss 19.977212 | time 0.716667 | 
2023-04-02-08-26: T_epoch: 115 |loss 0.597881 | hm_loss 0.048644 | wh_loss 1.687578 | off_loss 0.211393 | id_loss 0.851298 | time 5.850000 | 
2023-04-02-08-32: T_epoch: 116 |loss 0.614310 | hm_loss 0.052036 | wh_loss 1.688526 | off_loss 0.212255 | id_loss 0.891511 | time 5.850000 | 
2023-04-02-08-38: T_epoch: 117 |loss 0.591176 | hm_loss 0.051482 | wh_loss 1.663001 | off_loss 0.211422 | id_loss 0.829311 | time 5.816667 | 
2023-04-02-08-38: V_epoch: 117 |loss 11.603307 | hm_loss 5.302568 | wh_loss 6.002586 | off_loss 0.280541 | id_loss 20.273647 | time 0.700000 | 
2023-04-02-08-44: T_epoch: 118 |loss 0.593651 | hm_loss 0.050291 | wh_loss 1.706048 | off_loss 0.213562 | id_loss 0.823341 | time 5.833333 | 
2023-04-02-08-50: T_epoch: 119 |loss 0.588481 | hm_loss 0.048730 | wh_loss 1.687305 | off_loss 0.212172 | id_loss 0.819863 | time 5.800000 | 
2023-04-02-08-56: T_epoch: 120 |loss 0.584388 | hm_loss 0.047256 | wh_loss 1.669807 | off_loss 0.211803 | id_loss 0.816530 | time 5.866667 | 
2023-04-02-08-57: V_epoch: 120 |loss 11.602455 | hm_loss 5.436837 | wh_loss 6.215038 | off_loss 0.275786 | id_loss 19.868941 | time 0.716667 | 
